xmin	xmax	ymin	ymax	showSelected1
0.533345458510301	0.550106911431377	0	1	43
0.550106911431377	0.566868364352454	0	2	43
0.566868364352454	0.58362981727353	0	5	43
0.58362981727353	0.600391270194606	0	8	43
0.600391270194606	0.617152723115683	0	9	43
0.617152723115683	0.633914176036759	0	3	43
0.633914176036759	0.650675628957835	0	6	43
0.650675628957835	0.667437081878912	0	3	43
0.667437081878912	0.684198534799988	0	2	43
0.684198534799988	0.700959987721065	0	1	43
0.700959987721065	0.717721440642141	0	2	43
0.466299646825995	0.483061099747072	0	1	44
0.483061099747072	0.499822552668148	0	0	44
0.499822552668148	0.516584005589224	0	0	44
0.516584005589224	0.533345458510301	0	0	44
0.533345458510301	0.550106911431377	0	1	44
0.550106911431377	0.566868364352454	0	2	44
0.566868364352454	0.58362981727353	0	5	44
0.58362981727353	0.600391270194606	0	8	44
0.600391270194606	0.617152723115683	0	9	44
0.617152723115683	0.633914176036759	0	3	44
0.633914176036759	0.650675628957835	0	6	44
0.650675628957835	0.667437081878912	0	3	44
0.667437081878912	0.684198534799988	0	3	44
0.684198534799988	0.700959987721065	0	1	44
0.700959987721065	0.717721440642141	0	2	44
0.466299646825995	0.483061099747072	0	1	45
0.483061099747072	0.499822552668148	0	0	45
0.499822552668148	0.516584005589224	0	0	45
0.516584005589224	0.533345458510301	0	0	45
0.533345458510301	0.550106911431377	0	1	45
0.550106911431377	0.566868364352454	0	2	45
0.566868364352454	0.58362981727353	0	6	45
0.58362981727353	0.600391270194606	0	8	45
0.600391270194606	0.617152723115683	0	9	45
0.617152723115683	0.633914176036759	0	3	45
0.633914176036759	0.650675628957835	0	6	45
0.650675628957835	0.667437081878912	0	3	45
0.667437081878912	0.684198534799988	0	3	45
0.684198534799988	0.700959987721065	0	1	45
0.700959987721065	0.717721440642141	0	2	45
0.466299646825995	0.483061099747072	0	1	46
0.483061099747072	0.499822552668148	0	0	46
0.499822552668148	0.516584005589224	0	0	46
0.516584005589224	0.533345458510301	0	0	46
0.533345458510301	0.550106911431377	0	1	46
0.550106911431377	0.566868364352454	0	2	46
0.566868364352454	0.58362981727353	0	6	46
0.58362981727353	0.600391270194606	0	8	46
0.600391270194606	0.617152723115683	0	9	46
0.617152723115683	0.633914176036759	0	3	46
0.633914176036759	0.650675628957835	0	7	46
0.650675628957835	0.667437081878912	0	3	46
0.667437081878912	0.684198534799988	0	3	46
0.684198534799988	0.700959987721065	0	1	46
0.700959987721065	0.717721440642141	0	2	46
0.466299646825995	0.483061099747072	0	1	47
0.483061099747072	0.499822552668148	0	0	47
0.499822552668148	0.516584005589224	0	0	47
0.516584005589224	0.533345458510301	0	0	47
0.533345458510301	0.550106911431377	0	1	47
0.550106911431377	0.566868364352454	0	3	47
0.566868364352454	0.58362981727353	0	6	47
0.58362981727353	0.600391270194606	0	8	47
0.600391270194606	0.617152723115683	0	9	47
0.617152723115683	0.633914176036759	0	3	47
0.633914176036759	0.650675628957835	0	7	47
0.650675628957835	0.667437081878912	0	3	47
0.667437081878912	0.684198534799988	0	3	47
0.684198534799988	0.700959987721065	0	1	47
0.700959987721065	0.717721440642141	0	2	47
0.466299646825995	0.483061099747072	0	1	48
0.483061099747072	0.499822552668148	0	0	48
0.499822552668148	0.516584005589224	0	1	48
0.516584005589224	0.533345458510301	0	0	48
0.533345458510301	0.550106911431377	0	1	48
0.550106911431377	0.566868364352454	0	3	48
0.566868364352454	0.58362981727353	0	6	48
0.58362981727353	0.600391270194606	0	8	48
0.600391270194606	0.617152723115683	0	9	48
0.617152723115683	0.633914176036759	0	3	48
0.633914176036759	0.650675628957835	0	7	48
0.650675628957835	0.667437081878912	0	3	48
0.667437081878912	0.684198534799988	0	3	48
0.684198534799988	0.700959987721065	0	1	48
0.700959987721065	0.717721440642141	0	2	48
0.466299646825995	0.483061099747072	0	1	49
0.483061099747072	0.499822552668148	0	0	49
0.499822552668148	0.516584005589224	0	1	49
0.516584005589224	0.533345458510301	0	0	49
0.533345458510301	0.550106911431377	0	1	49
0.550106911431377	0.566868364352454	0	3	49
0.566868364352454	0.58362981727353	0	6	49
0.58362981727353	0.600391270194606	0	8	49
0.600391270194606	0.617152723115683	0	10	49
0.617152723115683	0.633914176036759	0	3	49
0.633914176036759	0.650675628957835	0	7	49
0.650675628957835	0.667437081878912	0	3	49
0.667437081878912	0.684198534799988	0	3	49
0.684198534799988	0.700959987721065	0	1	49
0.700959987721065	0.717721440642141	0	2	49
0.466299646825995	0.483061099747072	0	1	50
0.483061099747072	0.499822552668148	0	0	50
0.499822552668148	0.516584005589224	0	1	50
0.516584005589224	0.533345458510301	0	0	50
0.533345458510301	0.550106911431377	0	1	50
0.550106911431377	0.566868364352454	0	3	50
0.566868364352454	0.58362981727353	0	6	50
0.58362981727353	0.600391270194606	0	8	50
0.600391270194606	0.617152723115683	0	11	50
0.617152723115683	0.633914176036759	0	3	50
0.633914176036759	0.650675628957835	0	7	50
0.650675628957835	0.667437081878912	0	3	50
0.667437081878912	0.684198534799988	0	3	50
0.684198534799988	0.700959987721065	0	1	50
0.700959987721065	0.717721440642141	0	2	50
